,height,link,weight
2208,6-2,/players/J/JeffRo00.htm,195lb
2209,5-10,/players/J/JohnBi24.htm,180lb
2210,6-2,/players/J/JohnCo20.htm,245lb
2211,6-0,/players/J/JohnEl00.htm,195lb
2212,5-11,/players/J/JohnMi20.htm,184lb
2213,6-5,/players/J/JohnWa22.htm,235lb
2214,6-2,/players/J/JoneCu20.htm,245lb
2215,6-3,/players/J/JordJe20.htm,190lb
2216,6-3,/players/K/KaspDi20.htm,225lb
2217,6-2,/players/K/KearJi20.htm,206lb
2218,6-4,/players/K/KeelRe20.htm,205lb
2219,6-0,/players/K/KellEr00.htm,183lb
2220,6-6,/players/K/KentGr20.htm,275lb
2221,6-1,/players/K/KilgJo20.htm,205lb
2222,6-0,/players/K/KingCh20.htm,184lb
2223,6-2,/players/K/KnigCu20.htm,190lb
2224,6-4,/players/K/KoepDi20.htm,260lb
2225,6-3,/players/K/KowaBo20.htm,240lb
2226,6-0,/players/K/KuecRu20.htm,215lb
2227,6-2,/players/K/KureRa00.htm,210lb
2228,6-3,/players/L/LambFr20.htm,200lb
2229,6-2,/players/L/LambRo00.htm,225lb
2230,6-3,/players/L/LammPe00.htm,230lb
2231,6-3,/players/L/LaskBi00.htm,235lb
2232,6-2,/players/L/LedbMo00.htm,185lb
2233,6-4,/players/L/LeetMa20.htm,240lb
2234,6-4,/players/L/LeexDa21.htm,230lb
2235,6-2,/players/L/LindDa20.htm,223lb
2236,6-2,/players/L/LockCa00.htm,175lb
2237,6-4,/players/L/LogaCh00.htm,210lb
2238,6-3,/players/L/LongSa20.htm,195lb
2239,6-3,/players/M/MackTo00.htm,250lb
2240,6-2,/players/M/MarcFr20.htm,240lb
2241,6-4,/players/M/MataBi20.htm,240lb
2242,5-10,/players/M/MattWe00.htm,180lb
2243,5-11,/players/M/MazuFr00.htm,192lb
2244,6-3,/players/M/McCaEd20.htm,205lb
2245,6-6,/players/M/McCoDa20.htm,250lb
2246,6-1,/players/M/McIlDa20.htm,195lb
2247,6-1,/players/M/McQuEd20.htm,255lb
2248,6-3,/players/M/MeixEd20.htm,245lb
2249,6-1,/players/M/MenePe00.htm,198lb
2250,6-2,/players/M/MercCh00.htm,225lb
2251,6-1,/players/M/MikoPe20.htm,210lb
2252,6-0,/players/M/MilkJo20.htm,222lb
2253,6-1,/players/M/MinnRa00.htm,210lb
2254,6-3,/players/M/MitcAl21.htm,195lb
2255,6-3,/players/M/MoorZe00.htm,198lb
2256,6-4,/players/M/MortCr00.htm,214lb
2257,6-4,/players/M/MoteBo20.htm,212lb
2258,6-2,/players/M/MurpDe20.htm,250lb
2259,6-1,/players/M/MyerTo00.htm,188lb
2260,6-2,/players/N/NamaJo00.htm,200lb
2261,6-6,/players/N/NeelRa00.htm,265lb
2262,5-11,/players/N/NelsAl20.htm,186lb
2263,6-4,/players/N/NeviTo00.htm,260lb
2264,6-3,/players/N/NichBo20.htm,250lb
2265,6-2,/players/N/NobiTo00.htm,240lb
2266,6-2,/players/N/NortRi00.htm,200lb
2267,6-0,/players/O/OsboDa00.htm,208lb
2268,6-1,/players/O/OttoGu00.htm,220lb
2269,5-11,/players/O/OwenBr20.htm,190lb
2270,6-2,/players/P/PentJo20.htm,251lb
2271,6-2,/players/P/PeopWo00.htm,252lb
2272,6-0,/players/P/PiccBr00.htm,205lb
2273,6-4,/players/P/PickBo20.htm,258lb
2274,6-3,/players/P/PittFr00.htm,199lb
2275,6-3,/players/P/PiveDa00.htm,240lb
2276,6-3,/players/P/PortGa20.htm,231lb
2277,5-11,/players/P/PricSa00.htm,215lb
2278,5-10,/players/P/PrisEr20.htm,184lb
2279,5-11,/players/P/PurvVi20.htm,190lb
2280,6-1,/players/R/RedmRi00.htm,220lb
2281,6-3,/players/R/ReedRo20.htm,250lb
2282,6-2,/players/R/RentLa00.htm,202lb
2283,6-3,/players/R/RessGl20.htm,250lb
2284,6-2,/players/R/RidlPr00.htm,217lb
2285,6-2,/players/R/RolaJo00.htm,220lb
2286,6-3,/players/S/SandBo20.htm,235lb
2287,6-2,/players/S/SaueGe00.htm,195lb
2288,6-0,/players/S/SayeGa00.htm,198lb
2289,5-10,/players/S/ScarJo21.htm,185lb
2290,6-1,/players/S/SchmRa20.htm,225lb
2291,6-3,/players/S/SchoMa01.htm,225lb
2292,6-3,/players/S/SchwBr21.htm,250lb
2293,6-3,/players/S/ScotBo01.htm,215lb
2294,5-11,/players/S/ScotLe21.htm,170lb
2295,6-0,/players/S/SeedJo20.htm,227lb
2296,6-4,/players/S/ShacDo20.htm,255lb
2297,6-1,/players/S/ShanBo20.htm,189lb
2298,6-0,/players/S/SherBo00.htm,195lb
2299,6-0,/players/S/ShulRa00.htm,210lb
2300,6-2,/players/S/SidlJi00.htm,215lb
2301,5-11,/players/S/SilvCa20.htm,195lb
2302,6-4,/players/S/SimkAr20.htm,240lb
2303,6-4,/players/S/SimmDa20.htm,245lb
2304,6-3,/players/S/SingKa20.htm,250lb
2305,6-4,/players/S/SmitDo21.htm,240lb
2306,6-0,/players/S/SmitFl20.htm,178lb
2307,6-3,/players/S/SmitJe01.htm,208lb
2308,6-0,/players/S/SmitJe20.htm,237lb
2309,5-5,/players/S/SmitNo00.htm,154lb
2310,6-1,/players/S/SmitRo04.htm,195lb
2311,6-2,/players/S/SnowJa00.htm,190lb
2312,6-2,/players/S/SorrHe20.htm,225lb
2313,6-5,/players/S/StraAr20.htm,250lb
2314,6-2,/players/S/StraEl20.htm,250lb
2315,6-3,/players/S/StukCh20.htm,212lb
2316,6-0,/players/S/SuttMi20.htm,190lb
2317,6-4,/players/S/SvihBo20.htm,245lb
2318,6-0,/players/S/SwinWa20.htm,192lb
2319,6-2,/players/T/ThomEm00.htm,192lb
2320,6-4,/players/T/TimbBo20.htm,220lb
2321,6-3,/players/T/TobeDa20.htm,231lb
2322,5-11,/players/T/ToddJi00.htm,195lb
2323,6-1,/players/T/TollTo20.htm,195lb
2324,6-4,/players/T/TownWi20.htm,260lb
2325,6-1,/players/T/TravJo20.htm,216lb
2326,6-5,/players/T/TruaBi00.htm,240lb
2327,6-2,/players/T/TuckBi00.htm,219lb
2328,5-10,/players/T/TuckWe00.htm,185lb
2329,5-10,/players/T/TwilHo00.htm,185lb
2330,6-2,/players/T/TysoDi20.htm,245lb
2331,6-3,/players/V/VandPh20.htm,245lb
2332,6-2,/players/V/VasyAr20.htm,235lb
2333,5-11,/players/V/VaugTo20.htm,190lb
2334,6-2,/players/V/ViltTh20.htm,190lb
2335,6-4,/players/W/WalkMa20.htm,250lb
2336,6-5,/players/W/WaltSa20.htm,270lb
2337,6-7,/players/W/WeatJi22.htm,260lb
2338,6-2,/players/W/WenzRa21.htm,250lb
2339,6-3,/players/W/WerlBo20.htm,240lb
2340,6-2,/players/W/WhalJi00.htm,210lb
2341,5-10,/players/W/WhitA.00.htm,200lb
2342,6-5,/players/W/WhitFr00.htm,225lb
2343,6-2,/players/W/WilbJ.00.htm,190lb
2344,6-3,/players/W/WilbJo20.htm,251lb
2345,6-5,/players/W/WillEr20.htm,275lb
2346,6-1,/players/W/WillJe01.htm,210lb
2347,6-1,/players/W/WillKe02.htm,219lb
2348,6-2,/players/W/WilsGe00.htm,185lb
2349,6-0,/players/W/WilsNe00.htm,165lb
2350,6-5,/players/W/WinkRa20.htm,255lb
2351,6-3,/players/W/WoodDo20.htm,225lb
2352,6-3,/players/W/WrigGo20.htm,248lb
2353,6-0,/players/Y/YounJi00.htm,205lb
2354,6-0,/players/Y/YounWi21.htm,265lb
2355,6-2,/players/Z/ZechRi20.htm,255lb
2356,6-4,/players/A/AbshDi20.htm,230lb
2357,6-2,/players/A/AcksRo20.htm,214lb
2358,6-7,/players/A/AlleGe20.htm,270lb
2359,6-4,/players/A/AndeBr21.htm,250lb
2360,6-5,/players/A/AndeDi20.htm,245lb
2361,6-5,/players/A/ArchDa20.htm,245lb
2362,6-5,/players/A/ArndDi20.htm,265lb
2363,6-4,/players/A/ArroCh20.htm,250lb
2364,6-2,/players/A/AverJi20.htm,235lb
2365,6-0,/players/A/AverKe20.htm,227lb
2366,6-3,/players/B/BaccMa20.htm,245lb
2367,6-1,/players/B/BailTe20.htm,225lb
2368,6-4,/players/B/BallSa20.htm,250lb
2369,5-11,/players/B/BanaPe00.htm,210lb
2370,6-1,/players/B/BarbRu20.htm,255lb
2371,6-0,/players/B/BarnEp00.htm,201lb
2372,6-3,/players/B/BarnMi20.htm,205lb
2373,6-3,/players/B/BarnWa20.htm,245lb
2374,6-1,/players/B/BarrTo00.htm,213lb
2375,6-1,/players/B/BaynCr00.htm,204lb
2376,6-2,/players/B/BeauAl20.htm,237lb
2377,6-0,/players/B/BeauJo20.htm,188lb
2378,6-2,/players/B/BeckBr20.htm,200lb
2379,6-4,/players/B/BeerTo00.htm,235lb
2380,6-5,/players/B/BeisRa20.htm,250lb
2381,6-0,/players/B/BelsCe20.htm,205lb
2382,6-2,/players/B/BernLe20.htm,250lb
2383,5-11,/players/B/BeveRa20.htm,190lb
2384,6-4,/players/B/BoudJi20.htm,260lb
2385,6-0,/players/B/BowmSt20.htm,195lb
2386,6-4,/players/B/BredEd20.htm,235lb
2387,6-0,/players/B/BritJo00.htm,185lb
2388,6-4,/players/B/BrowCl21.htm,265lb
2389,6-1,/players/B/BrugBo20.htm,230lb
2390,6-1,/players/B/BryaBo01.htm,170lb
2391,6-3,/players/B/BuffDo20.htm,230lb
2392,6-3,/players/B/BurrBo20.htm,195lb
2393,5-10,/players/C/CampWo00.htm,204lb
2394,6-0,/players/C/CarmPa20.htm,200lb
2395,6-4,/players/C/CarrEd21.htm,225lb
2396,6-2,/players/C/CarrLe20.htm,273lb
2397,6-7,/players/C/CarrLe21.htm,250lb
2398,6-1,/players/C/CarwLa20.htm,188lb
2399,6-1,/players/C/CaseTi20.htm,225lb
2400,6-0,/players/C/CharJo20.htm,205lb
2401,6-6,/players/C/ChomSt20.htm,265lb
2402,6-4,/players/C/CichTo20.htm,250lb
2403,6-2,/players/C/ClanJa00.htm,195lb
2404,6-1,/players/C/ClayBi20.htm,195lb
2405,6-3,/players/C/CoadRi20.htm,245lb
2406,6-2,/players/C/CodyBi20.htm,230lb
2407,6-1,/players/C/ColeAl20.htm,183lb
2408,6-6,/players/C/CollEl00.htm,244lb
2409,6-4,/players/C/CornFr20.htm,282lb
2410,6-4,/players/C/CottBi20.htm,255lb
2411,6-0,/players/C/CrabEr00.htm,185lb
2412,6-3,/players/C/CranPa20.htm,212lb
2413,6-4,/players/C/CropMa00.htm,200lb
2414,6-4,/players/C/CunnCa20.htm,230lb
2415,6-3,/players/C/CunnDi20.htm,245lb
2416,6-0,/players/D/DaanJe00.htm,190lb
2417,5-9,/players/D/DaniDi20.htm,180lb
2418,6-2,/players/D/DarnBi00.htm,197lb
2419,6-4,/players/D/DaviDo24.htm,255lb
2420,6-1,/players/D/DaviSa20.htm,255lb
2421,6-2,/players/D/DennAu00.htm,230lb
2422,6-1,/players/D/DennMi00.htm,207lb
2423,6-1,/players/D/DensMo00.htm,215lb
2424,6-4,/players/D/DeSuWa20.htm,255lb
2425,6-0,/players/D/DeteHa20.htm,200lb
2426,6-0,/players/D/DockJo20.htm,185lb
2427,6-3,/players/D/DuncBo20.htm,255lb
2428,5-11,/players/D/DurkCh20.htm,165lb
2429,6-3,/players/E/EatoSc20.htm,205lb
2430,6-1,/players/E/EddyNi00.htm,210lb
2431,5-11,/players/E/ElliJi20.htm,184lb
2432,6-4,/players/E/ElliJo00.htm,244lb
2433,6-4,/players/E/EmbrJo20.htm,194lb
2434,6-2,/players/E/EricBe20.htm,240lb
2435,6-2,/players/E/EzerVi00.htm,217lb
2436,6-2,/players/F/FarrMe00.htm,210lb
2437,6-3,/players/F/FlanEd00.htm,245lb
2438,6-1,/players/F/ForsFr20.htm,235lb
2439,6-2,/players/F/ForuJo20.htm,205lb
2440,6-2,/players/F/FowlCh20.htm,265lb
2441,5-11,/players/F/FreeMi20.htm,179lb
2442,6-5,/players/F/FuncTo20.htm,265lb
2443,6-4,/players/G/GarcJi20.htm,250lb
2444,5-11,/players/G/GardRo20.htm,180lb
2445,6-2,/players/G/GarrGa00.htm,193lb
2446,5-9,/players/G/GarrMi00.htm,191lb
2447,6-0,/players/G/GarrWa00.htm,205lb
2448,6-3,/players/G/GillGa00.htm,255lb
2449,6-0,/players/G/GlacSc00.htm,190lb
2450,5-10,/players/G/GogoCh20.htm,165lb
2451,6-4,/players/G/GoicDa20.htm,240lb
2452,6-0,/players/G/GoodTo20.htm,230lb
2453,5-11,/players/G/GoovRo20.htm,225lb
2454,5-11,/players/G/GordDi00.htm,190lb
2455,6-2,/players/G/GrabJi00.htm,220lb
2456,6-1,/players/G/GranHo00.htm,225lb
2457,6-5,/players/G/GregJa00.htm,250lb
2458,5-11,/players/G/GuccPa20.htm,185lb
2459,6-3,/players/G/GuidPa20.htm,227lb
2460,6-6,/players/G/GunnHa20.htm,250lb
2461,6-3,/players/G/GwinRo20.htm,273lb
2462,6-1,/players/H/HammKi00.htm,190lb
2463,6-2,/players/H/HansDo20.htm,235lb
2464,6-0,/players/H/HarpCh20.htm,250lb
2465,5-11,/players/H/HarpJa00.htm,190lb
2466,6-2,/players/H/HarrCh00.htm,215lb
2467,6-0,/players/H/HarrPh20.htm,195lb
2468,6-1,/players/H/HartJi00.htm,215lb
2469,6-4,/players/H/HartTo00.htm,245lb
2470,6-1,/players/H/HawkBe00.htm,180lb
2471,6-1,/players/H/HazeMa20.htm,185lb
2472,6-0,/players/H/HebeKe20.htm,200lb
2473,6-0,/players/H/HendJo01.htm,200lb
2474,6-3,/players/H/HendLa20.htm,240lb
2475,6-4,/players/H/HeroFr20.htm,260lb
2476,6-4,/players/H/HestJi00.htm,238lb
2477,6-3,/players/H/HindSt20.htm,235lb
2478,6-4,/players/H/HoagFr00.htm,250lb
2479,6-2,/players/H/HodgPa20.htm,190lb
2480,6-3,/players/H/HousKe02.htm,197lb
2481,6-2,/players/H/HowaBo20.htm,174lb
2482,6-0,/players/H/HuarJo20.htm,228lb
2483,6-4,/players/H/HughBo20.htm,236lb
2484,6-4,/players/H/HumpCl00.htm,252lb
2485,5-11,/players/J/JackJi20.htm,193lb
2486,6-5,/players/J/JackRa20.htm,250lb
2487,6-3,/players/J/JeteTo00.htm,223lb
2488,6-2,/players/J/JohnBi21.htm,208lb
2489,6-1,/players/J/JohnCh22.htm,265lb
2490,6-1,/players/J/JohnLe02.htm,200lb
2491,6-3,/players/J/JohnRa00.htm,205lb
2492,6-4,/players/J/JoneJe23.htm,260lb
2493,6-1,/players/J/JordJi20.htm,200lb
2494,6-4,/players/K/KamaLe20.htm,245lb
2495,6-2,/players/K/KeatBi20.htm,242lb
2496,5-11,/players/K/KellIk20.htm,225lb
2497,6-3,/players/K/KellJo22.htm,250lb
2498,6-3,/players/K/KellLe20.htm,233lb
2499,6-2,/players/K/KeyeJi20.htm,225lb
2500,6-2,/players/K/KillPa20.htm,220lb
2501,6-1,/players/K/KingTo20.htm,197lb
2502,6-4,/players/K/KramKe00.htm,235lb
2503,6-3,/players/L/LaHoMi20.htm,250lb
2504,6-1,/players/L/LambMa20.htm,188lb
2505,6-1,/players/L/LarsPe00.htm,200lb
2506,5-11,/players/L/LawsJe20.htm,192lb
2507,6-1,/players/L/LeClJi00.htm,200lb
2508,6-2,/players/L/LeftDi00.htm,240lb
2509,6-0,/players/L/LewiHa21.htm,185lb
2510,6-7,/players/L/LincDa20.htm,265lb
2511,6-2,/players/L/LindJi00.htm,210lb
2512,6-1,/players/L/LiviAn00.htm,236lb
2513,6-2,/players/L/LondMi20.htm,230lb
2514,6-4,/players/L/LongDa21.htm,245lb
2515,5-11,/players/L/LoveJo00.htm,185lb
2516,6-0,/players/L/LukeTo20.htm,190lb
2517,6-1,/players/M/MaliBi00.htm,200lb
2518,6-1,/players/M/MankJi00.htm,235lb
2519,5-10,/players/M/MariJe00.htm,175lb
2520,6-5,/players/M/MastBi00.htm,240lb
2521,6-4,/players/M/MathBo20.htm,238lb
2522,6-4,/players/M/MatlJo20.htm,249lb
2523,6-1,/players/M/MatsPa20.htm,245lb
2524,6-3,/players/M/McAdCa20.htm,240lb
2525,5-11,/players/M/McCaDo01.htm,195lb
2526,6-4,/players/M/McCaJo21.htm,245lb
2527,6-2,/players/M/McCaRo20.htm,240lb
2528,6-4,/players/M/McDoRa00.htm,248lb
2529,6-7,/players/M/McRaFr20.htm,270lb
2530,6-1,/players/M/MedvRo20.htm,210lb
2531,6-4,/players/M/MeyeRo00.htm,205lb
2532,5-10,/players/M/MiltGe00.htm,185lb
2533,6-1,/players/M/MitcLe00.htm,190lb
2534,6-2,/players/M/MitcSt01.htm,210lb
2535,6-2,/players/M/MitcTo00.htm,215lb
2536,6-5,/players/M/MontMi21.htm,254lb
2537,6-5,/players/M/MoorDe21.htm,255lb
2538,5-11,/players/N/NeffBo20.htm,180lb
2539,6-0,/players/N/NeveEl20.htm,185lb
2540,6-1,/players/N/NeweSt00.htm,186lb
2541,6-3,/players/N/NilaJo00.htm,245lb
2542,6-2,/players/N/NixxKe00.htm,195lb
2543,6-2,/players/N/NoonKa00.htm,198lb
2544,6-1,/players/O/OlerDa20.htm,220lb
2545,6-2,/players/O/OlivCh20.htm,220lb
2546,6-0,/players/O/OwenTe20.htm,260lb
2547,6-3,/players/P/ParkDo20.htm,258lb
2548,6-1,/players/P/PastCh00.htm,190lb
2549,6-5,/players/P/PeayFr20.htm,250lb
2550,5-11,/players/P/PetrBo20.htm,190lb
2551,6-5,/players/P/PettGa20.htm,255lb
2552,6-1,/players/P/PostBo20.htm,195lb
2553,6-0,/players/P/PrinBo20.htm,230lb
2554,6-6,/players/P/PughJe20.htm,260lb
2555,6-6,/players/P/PybuJa20.htm,250lb
2556,6-2,/players/R/RandAl20.htm,205lb
2557,6-0,/players/R/RassNi20.htm,190lb
2558,6-0,/players/R/RayxDa21.htm,195lb
2559,6-3,/players/R/ReavKe00.htm,210lb
2560,6-0,/players/R/RectRo00.htm,200lb
2561,6-5,/players/R/ReedAl00.htm,235lb
2562,6-0,/players/R/ReedOs00.htm,222lb
2563,6-1,/players/R/ReevDa00.htm,200lb
2564,6-1,/players/R/RegnTo20.htm,235lb
2565,6-3,/players/R/RiceGe20.htm,260lb
2566,6-1,/players/R/RichBo21.htm,180lb
2567,6-3,/players/R/RichFr20.htm,235lb
2568,6-3,/players/R/RichJe20.htm,250lb
2569,6-2,/players/R/RichTo01.htm,195lb
2570,6-4,/players/R/RidgHo20.htm,270lb
2571,6-1,/players/R/RiggBo20.htm,200lb
2572,6-3,/players/R/RobiJo20.htm,205lb
2573,6-0,/players/R/RobiPa00.htm,198lb
2574,6-0,/players/R/RodeJo00.htm,180lb
2575,6-1,/players/R/RodeMi20.htm,218lb
2576,6-1,/players/R/RowsJo20.htm,190lb
2577,6-1,/players/R/RussBe00.htm,190lb
2578,6-4,/players/S/SaffSa00.htm,202lb
2579,6-2,/players/S/SbraRo20.htm,230lb
2580,6-0,/players/S/ScotBi20.htm,188lb
2581,6-1,/players/S/ScotCl20.htm,186lb
2582,6-3,/players/S/ShayJe20.htm,250lb
2583,6-0,/players/S/SherRo00.htm,190lb
2584,6-1,/players/S/ShyxLe00.htm,206lb
2585,7-0,/players/S/SligRi20.htm,300lb
2586,6-0,/players/S/SloaSt00.htm,185lb
2587,6-1,/players/S/SmilTo00.htm,235lb
2588,6-0,/players/S/SmitDi21.htm,205lb
2589,6-0,/players/S/SmitRu00.htm,212lb
2590,6-2,/players/S/SmitSt20.htm,250lb
2591,6-3,/players/S/SmitTo01.htm,190lb
2592,6-1,/players/S/StagJe20.htm,240lb
2593,6-1,/players/S/StatRa21.htm,225lb
2594,6-1,/players/S/StepKa00.htm,210lb
2595,6-0,/players/S/StokJe20.htm,190lb
2596,6-1,/players/S/StokSi20.htm,197lb
2597,6-2,/players/S/StroMi20.htm,230lb
2598,6-4,/players/S/SullJi20.htm,240lb
2599,6-0,/players/S/SwanTe20.htm,210lb
2600,6-5,/players/T/TalbDi00.htm,255lb
2601,5-10,/players/T/TheoHa00.htm,180lb
2602,6-1,/players/T/ThorJa20.htm,230lb
2603,6-7,/players/T/TillMi20.htm,272lb
2604,6-4,/players/T/TolbJi20.htm,200lb
2605,6-2,/players/T/ToneEd20.htm,250lb
2606,6-3,/players/T/TrimWa20.htm,203lb
2607,5-10,/players/T/TurnCe00.htm,176lb
2608,6-0,/players/V/VactTe20.htm,185lb
2609,6-2,/players/V/VanDBr00.htm,255lb
2610,6-2,/players/V/VanGTi00.htm,200lb
2611,6-3,/players/V/VanHDo20.htm,245lb
2612,6-3,/players/V/VellJi20.htm,255lb
2613,6-2,/players/W/WadeBo20.htm,200lb
2614,6-3,/players/W/WalkWa20.htm,230lb
2615,6-0,/players/W/WantHa20.htm,195lb
2616,5-9,/players/W/WardCa20.htm,180lb
2617,6-2,/players/W/WardJi00.htm,196lb
2618,6-5,/players/W/WashFr20.htm,268lb
2619,6-3,/players/W/WashGe01.htm,208lb
2620,6-4,/players/W/WaskJi20.htm,240lb
2621,5-9,/players/W/WatsAl20.htm,162lb
2622,6-1,/players/W/WeisEd20.htm,230lb
2623,6-2,/players/W/WellJo20.htm,230lb
2624,6-3,/players/W/WettMa20.htm,225lb
2625,6-3,/players/W/WhitAn00.htm,225lb
2626,5-11,/players/W/WilsHa00.htm,204lb
2627,6-2,/players/W/WingHe20.htm,240lb
2628,6-4,/players/W/WinkDe20.htm,246lb
2629,6-3,/players/W/WitcDi00.htm,204lb
2630,5-11,/players/W/WolsBi20.htm,203lb
2631,6-2,/players/W/WoodFr20.htm,255lb
2632,6-3,/players/Y/YearWi20.htm,235lb
2633,5-8,/players/Y/yepregar01.htm,175lb
2634,6-1,/players/A/AbraDa00.htm,195lb
2635,6-5,/players/A/AkinHa20.htm,260lb
2636,6-6,/players/A/AldrAl20.htm,250lb
2637,6-0,/players/A/AlfoBr20.htm,190lb
2638,6-2,/players/A/AlleDo00.htm,200lb
2639,6-3,/players/A/AndeCh00.htm,245lb
2640,5-8,/players/A/AndeMa00.htm,180lb
2641,6-3,/players/A/AndrAl20.htm,216lb
2642,6-0,/players/A/AndrBi20.htm,220lb
2643,6-3,/players/A/AsksBe20.htm,223lb
2644,6-3,/players/B/BachJa20.htm,250lb
2645,5-11,/players/B/BakeTo00.htm,229lb
2646,6-3,/players/B/BanaCa20.htm,254lb
2647,6-3,/players/B/BandDo20.htm,255lb
2648,6-3,/players/B/BankEs00.htm,215lb
2649,6-4,/players/B/BareKe20.htm,230lb
2650,6-0,/players/B/BarnLe00.htm,188lb
2651,6-1,/players/B/BarnPe20.htm,239lb
2652,6-0,/players/B/BassMi20.htm,190lb
2653,6-3,/players/B/BeasJo00.htm,228lb
2654,5-11,/players/B/BeieTo20.htm,195lb
2655,6-2,/players/B/BensDu20.htm,215lb
2656,6-4,/players/B/BergBi00.htm,243lb
2657,6-8,/players/B/BillRo20.htm,290lb
2658,6-6,/players/B/BlueFo00.htm,261lb
2659,6-4,/players/B/BoscFr20.htm,255lb
2660,6-2,/players/B/BostMc20.htm,250lb
2661,6-2,/players/B/BowlAn20.htm,235lb
2662,6-4,/players/B/BrigBo20.htm,258lb
2663,5-11,/players/B/BrisMa00.htm,178lb
2664,5-10,/players/B/BrowCh02.htm,195lb
2665,5-10,/players/B/BrowDe20.htm,175lb
2666,5-10,/players/B/BrowKe00.htm,203lb
2667,6-2,/players/B/BugeGa20.htm,240lb
2668,5-11,/players/C/CampMi00.htm,200lb
2669,6-1,/players/C/CartVi00.htm,192lb
2670,6-5,/players/C/CashRi20.htm,248lb
2671,6-1,/players/C/CheyJi20.htm,225lb
2672,6-3,/players/C/ClarPh20.htm,208lb
2673,6-2,/players/C/cockrdon01.htm,195lb
2674,6-2,/players/C/ColeTe00.htm,220lb
2675,6-1,/players/C/ConjLa00.htm,214lb
2676,6-0,/players/C/ConwDa20.htm,195lb
2677,6-3,/players/C/CopeJi21.htm,243lb
2678,6-0,/players/C/CortBr20.htm,175lb
2679,6-7,/players/C/CranDe20.htm,260lb
2680,6-2,/players/C/CrawHi20.htm,195lb
2681,6-0,/players/C/CunnDo00.htm,200lb
2682,6-5,/players/C/CurrMi00.htm,274lb
2683,6-4,/players/C/CurrPa00.htm,238lb
2684,5-11,/players/D/DaviBe01.htm,180lb
2685,6-2,/players/D/DaviBo00.htm,205lb
2686,6-2,/players/D/DaviNo21.htm,245lb
2687,6-3,/players/D/DemaJo20.htm,246lb
2688,6-1,/players/D/DennEa00.htm,205lb
2689,6-2,/players/D/DickEl00.htm,198lb
2690,6-2,/players/D/DiviJo00.htm,205lb
2691,6-0,/players/D/DoddAl00.htm,185lb
2692,6-3,/players/D/DonoMi00.htm,225lb
2693,6-2,/players/D/DougJo20.htm,228lb
2694,6-1,/players/D/DougJo21.htm,195lb
2695,6-2,/players/D/DunaDa20.htm,205lb
2696,6-2,/players/D/DyerHe00.htm,230lb
2697,6-2,/players/E/EasoJo20.htm,220lb
2698,6-0,/players/E/EberRi00.htm,185lb
2699,6-2,/players/E/ElliWi00.htm,210lb
2700,6-5,/players/E/EmerVe20.htm,260lb
2701,5-11,/players/E/EtteBo20.htm,157lb
2702,6-5,/players/F/FennLa20.htm,210lb
2703,6-2,/players/F/FethJi20.htm,225lb
2704,6-3,/players/F/FinnRo20.htm,245lb
2705,6-3,/players/F/FlanJi20.htm,240lb
2706,6-2,/players/F/FordGa00.htm,230lb
2707,6-3,/players/F/FranJo23.htm,230lb
2708,5-11,/players/F/FrazCu20.htm,193lb
2709,6-6,/players/F/FreiRo00.htm,270lb
2710,5-7,/players/F/fritston01.htm,190lb
2711,6-3,/players/F/FussTh20.htm,250lb
2712,6-4,/players/G/GaisGe20.htm,255lb
2713,6-2,/players/G/GibbDo20.htm,205lb
2714,6-1,/players/G/GillJo01.htm,195lb
2715,6-3,/players/G/GoedGe00.htm,253lb
2716,6-4,/players/G/GratWi00.htm,225lb
2717,6-1,/players/G/GrieBo00.htm,190lb
2718,6-0,/players/G/GrimBo00.htm,200lb
2719,6-0,/players/G/GrosAn20.htm,230lb
2720,5-10,/players/G/GuilJo20.htm,190lb
2721,6-4,/players/H/HaggMi20.htm,245lb
2722,6-5,/players/H/HardKe20.htm,276lb
2723,6-2,/players/H/HargJi20.htm,233lb
2724,6-4,/players/H/HarmTo21.htm,238lb
2725,6-2,/players/H/HartBe20.htm,205lb
2726,6-4,/players/H/HarvGe20.htm,245lb
2727,6-2,/players/H/HarvRi20.htm,190lb
2728,6-4,/players/H/HenkKa20.htm,245lb
2729,5-11,/players/H/HickBo00.htm,230lb
2730,6-3,/players/H/HollGu20.htm,195lb
2731,6-1,/players/H/HollHu20.htm,190lb
2732,5-9,/players/H/HolmRo01.htm,221lb
2733,6-4,/players/H/HolmWi20.htm,250lb
2734,6-4,/players/H/HolzTo20.htm,248lb
2735,6-1,/players/H/HopkRo00.htm,235lb
2736,6-2,/players/H/HornDo00.htm,195lb
2737,6-2,/players/H/HoskBo20.htm,246lb
2738,6-2,/players/H/HousRi00.htm,196lb
2739,6-3,/players/H/HullMi00.htm,220lb
2740,6-5,/players/H/HylaBo20.htm,255lb
2741,6-1,/players/I/IlgxRa20.htm,220lb
2742,6-1,/players/J/JameNa20.htm,195lb
2743,6-3,/players/J/JohnJa25.htm,230lb
2744,6-1,/players/J/JohnJi20.htm,195lb
2745,6-2,/players/J/JohnPe20.htm,190lb
2746,6-2,/players/J/JohnPr00.htm,230lb
2747,6-4,/players/J/JoneBo01.htm,196lb
2748,6-0,/players/J/JoneCl00.htm,205lb
2749,6-2,/players/J/JoneHa01.htm,205lb
2750,6-5,/players/J/JoneHa20.htm,255lb
2751,6-1,/players/J/JordJe00.htm,215lb
