,height,link,weight
1665,6-2,/players/p/pinaho01.shtml,177lb
1666,6-5,/players/r/ratlige01.shtml,185lb
1667,5-10,/players/r/redmowa01.shtml,165lb
1668,5-10,/players/r/reedbo01.shtml,175lb
1669,6-3,/players/r/riddlde01.shtml,195lb
1670,6-3,/players/r/rohrbi01.shtml,170lb
1671,5-10,/players/r/rosarji01.shtml,155lb
1672,6-3,/players/r/rubiojo01.shtml,200lb
1673,6-2,/players/s/sandejo01.shtml,200lb
1674,6-0,/players/s/severri01.shtml,174lb
1675,5-9,/players/s/shopato01.shtml,160lb
1676,5-10,/players/s/silveto01.shtml,170lb
1677,5-10,/players/s/sizemte01.shtml,165lb
1678,6-3,/players/s/skidmro01.shtml,188lb
1679,6-2,/players/s/slocuro01.shtml,185lb
1680,6-0,/players/s/smithre06.shtml,180lb
1681,6-2,/players/s/southbi02.shtml,205lb
1682,6-4,/players/s/spraged01.shtml,195lb
1683,5-11,/players/s/stinsbo01.shtml,180lb
1684,6-1,/players/s/suttodo01.shtml,185lb
1685,6-2,/players/t/tayloga01.shtml,190lb
1686,5-8,/players/t/terlebo01.shtml,185lb
1687,6-1,/players/t/thornot01.shtml,186lb
1688,5-11,/players/t/tolanbo01.shtml,170lb
1689,6-0,/players/t/torrehe01.shtml,175lb
1690,6-2,/players/t/trevibo01.shtml,185lb
1691,6-2,/players/w/wilsodo01.shtml,195lb
1692,6-1,/players/w/wiseri01.shtml,180lb
1693,6-5,/players/w/woodsdi01.shtml,205lb
1694,6-2,/players/y/yatesal01.shtml,210lb
1695,6-2,/players/y/youngdo01.shtml,185lb
1696,6-1,/players/z/zahnge01.shtml,180lb
